animalid;date;time;feedid;portion;assigned;consumption
19165ED7-212E-21C4-0428-030D4265475F;2020-10-06;06:19:27;3;7.131;16.550;15.448
19165ED7-212E-21C4-0428-030D4265475F;2020-10-07;11:37:08;4;5.003;17.303;16.937
19165ED7-212E-21C4-0428-030D4265475F;2020-10-08;13:14:31;3;5.643;17.677;17.397
19165ED7-212E-21C4-0428-030D4265475F;2020-10-09;12:12:51;3;6.983;14.152;17.975
19165ED7-212E-21C4-0428-030D4265475F;2020-10-10;14:22:19;3;3.364;15.024;17.660
19165ED7-212E-21C4-0428-030D4265475F;2020-10-11;17:27:20;4;6.107;14.760;16.064
19165ED7-212E-21C4-0428-030D4265475F;2020-10-12;09:45:36;3;4.208;15.774;15.636
19165ED7-212E-21C4-0428-030D4265475F;2020-10-13;08:28:28;4;7.593;16.273;15.924
19165ED7-212E-21C4-0428-030D4265475F;2020-10-14;07:23:52;4;3.797;9.669;18.534
19165ED7-212E-21C4-0428-030D4265475F;2020-10-15;17:43:20;3;7.366;13.914;16.596
19165ED7-212E-21C4-0428-030D4265475F;2020-10-16;14:44:47;3;3.767;15.885;16.909
19165ED7-212E-21C4-0428-030D4265475F;2020-10-17;17:19:16;4;5.304;11.692;17.922
19165ED7-212E-21C4-0428-030D4265475F;2020-10-18;15:01:49;3;6.057;15.290;18.887
19165ED7-212E-21C4-0428-030D4265475F;2020-10-19;10:43:09;4;7.491;10.640;17.887
19165ED7-212E-21C4-0428-030D4265475F;2020-10-20;12:04:13;3;5.520;11.810;15.128
19165ED7-212E-21C4-0428-030D4265475F;2020-10-21;07:45:28;3;4.229;17.169;15.229
19165ED7-212E-21C4-0428-030D4265475F;2020-10-22;15:19:39;3;7.434;16.548;18.381
19165ED7-212E-21C4-0428-030D4265475F;2020-10-23;06:58:15;3;3.126;9.685;16.480
19165ED7-212E-21C4-0428-030D4265475F;2020-10-24;16:43:40;4;4.999;16.196;15.625
19165ED7-212E-21C4-0428-030D4265475F;2020-10-25;11:25:09;3;6.892;15.200;17.041
19165ED7-212E-21C4-0428-030D4265475F;2020-10-26;08:03:42;4;6.867;12.596;17.697
19165ED7-212E-21C4-0428-030D4265475F;2020-10-27;14:49:48;3;6.413;10.746;17.448
19165ED7-212E-21C4-0428-030D4265475F;2020-10-28;16:15:10;4;3.093;10.869;17.535
19165ED7-212E-21C4-0428-030D4265475F;2020-10-29;07:54:25;4;6.749;11.320;17.856
19165ED7-212E-21C4-0428-030D4265475F;2020-10-30;08:52:46;3;7.304;16.822;18.002
19165ED7-212E-21C4-0428-030D4265475F;2020-10-31;12:42:54;4;4.995;11.295;15.101
19165ED7-212E-21C4-0428-030D4265475F;2020-11-01;11:06:49;3;7.760;10.048;16.348
19165ED7-212E-21C4-0428-030D4265475F;2020-11-02;08:22:46;4;7.251;13.781;17.848
19165ED7-212E-21C4-0428-030D4265475F;2020-11-03;08:37:32;3;6.361;14.711;17.099
19165ED7-212E-21C4-0428-030D4265475F;2020-11-04;17:54:54;4;5.676;11.728;16.692
19165ED7-212E-21C4-0428-030D4265475F;2020-11-05;14:39:26;3;5.892;16.870;17.857
19165ED7-212E-21C4-0428-030D4265475F;2020-11-06;10:26:09;3;5.967;16.045;17.844
19165ED7-212E-21C4-0428-030D4265475F;2020-11-07;11:54:38;4;3.644;14.056;16.175
19165ED7-212E-21C4-0428-030D4265475F;2020-11-08;14:48:08;4;3.265;16.142;18.189
19165ED7-212E-21C4-0428-030D4265475F;2020-11-09;16:57:40;3;7.864;9.605;16.071
19165ED7-212E-21C4-0428-030D4265475F;2020-11-10;13:13:10;4;5.933;10.932;18.661
19165ED7-212E-21C4-0428-030D4265475F;2020-11-11;13:32:53;3;5.390;14.027;15.016
19165ED7-212E-21C4-0428-030D4265475F;2020-11-12;06:39:06;4;3.445;11.889;17.877
19165ED7-212E-21C4-0428-030D4265475F;2020-11-13;08:07:09;4;5.789;13.252;16.837
19165ED7-212E-21C4-0428-030D4265475F;2020-11-14;08:16:07;4;4.225;14.573;17.069
19165ED7-212E-21C4-0428-030D4265475F;2020-11-15;14:02:42;3;3.134;10.812;18.009
19165ED7-212E-21C4-0428-030D4265475F;2020-11-16;12:00:34;4;6.552;9.423;16.463
19165ED7-212E-21C4-0428-030D4265475F;2020-11-17;16:15:42;3;4.276;13.131;18.549
19165ED7-212E-21C4-0428-030D4265475F;2020-11-18;09:44:09;3;6.664;16.527;18.396
19165ED7-212E-21C4-0428-030D4265475F;2020-11-19;13:21:05;3;7.500;15.439;17.912
19165ED7-212E-21C4-0428-030D4265475F;2020-11-20;15:39:18;4;4.604;16.935;15.305
19165ED7-212E-21C4-0428-030D4265475F;2020-11-21;11:27:44;3;4.595;14.404;16.981
19165ED7-212E-21C4-0428-030D4265475F;2020-11-22;16:41:16;4;4.809;13.027;16.074
19165ED7-212E-21C4-0428-030D4265475F;2020-11-23;16:31:46;4;5.563;16.564;15.948
19165ED7-212E-21C4-0428-030D4265475F;2020-11-24;16:36:36;3;7.368;9.067;17.546
19165ED7-212E-21C4-0428-030D4265475F;2020-11-25;17:59:48;3;5.652;14.790;16.926
19165ED7-212E-21C4-0428-030D4265475F;2020-11-26;09:31:35;3;4.954;14.095;18.417
19165ED7-212E-21C4-0428-030D4265475F;2020-11-27;12:26:49;4;4.828;13.041;15.874
19165ED7-212E-21C4-0428-030D4265475F;2020-11-28;09:31:46;4;6.867;16.739;16.928
19165ED7-212E-21C4-0428-030D4265475F;2020-11-29;06:17:11;4;7.984;14.712;17.315
19165ED7-212E-21C4-0428-030D4265475F;2020-11-30;09:53:15;3;5.678;17.607;15.076
19165ED7-212E-21C4-0428-030D4265475F;2020-12-01;11:00:42;4;5.433;12.320;17.391
19165ED7-212E-21C4-0428-030D4265475F;2020-12-02;14:44:20;4;3.680;16.631;17.144
19165ED7-212E-21C4-0428-030D4265475F;2020-12-03;10:36:07;4;5.984;16.954;15.725
19165ED7-212E-21C4-0428-030D4265475F;2020-12-04;08:52:13;3;3.946;17.047;18.731
19165ED7-212E-21C4-0428-030D4265475F;2020-12-05;17:49:56;4;3.283;15.358;15.904
19165ED7-212E-21C4-0428-030D4265475F;2020-12-06;10:22:37;3;5.504;16.636;15.660
19165ED7-212E-21C4-0428-030D4265475F;2020-12-07;06:08:36;4;3.323;13.985;17.807
19165ED7-212E-21C4-0428-030D4265475F;2020-12-08;11:50:46;4;7.019;14.683;15.091
19165ED7-212E-21C4-0428-030D4265475F;2020-12-09;08:01:26;3;3.163;12.699;17.907
19165ED7-212E-21C4-0428-030D4265475F;2020-12-10;08:45:35;3;6.540;11.149;18.119
19165ED7-212E-21C4-0428-030D4265475F;2020-12-11;13:06:10;4;4.313;13.346;17.223
19165ED7-212E-21C4-0428-030D4265475F;2020-12-12;08:43:15;3;6.729;12.753;16.824
19165ED7-212E-21C4-0428-030D4265475F;2020-12-13;15:44:51;4;4.794;9.430;16.622
19165ED7-212E-21C4-0428-030D4265475F;2020-12-14;12:06:46;3;3.666;16.327;17.216
19165ED7-212E-21C4-0428-030D4265475F;2020-12-15;16:04:38;3;5.901;10.947;18.024
19165ED7-212E-21C4-0428-030D4265475F;2020-12-16;08:41:43;4;4.966;14.313;15.502
19165ED7-212E-21C4-0428-030D4265475F;2020-12-17;10:21:53;3;3.114;12.380;17.573
19165ED7-212E-21C4-0428-030D4265475F;2020-12-18;15:35:43;3;6.686;15.527;18.524
19165ED7-212E-21C4-0428-030D4265475F;2020-12-19;15:07:06;3;7.103;13.821;17.925
19165ED7-212E-21C4-0428-030D4265475F;2020-12-20;09:22:51;3;3.588;14.190;16.740
19165ED7-212E-21C4-0428-030D4265475F;2020-12-21;11:59:27;4;3.458;14.933;15.487
19165ED7-212E-21C4-0428-030D4265475F;2020-12-22;10:49:24;4;4.813;11.144;15.291
19165ED7-212E-21C4-0428-030D4265475F;2020-12-23;13:18:24;4;6.564;15.248;15.226
19165ED7-212E-21C4-0428-030D4265475F;2020-12-24;06:53:57;3;3.081;17.150;17.346
19165ED7-212E-21C4-0428-030D4265475F;2020-12-25;06:53:33;4;7.783;16.607;18.858
19165ED7-212E-21C4-0428-030D4265475F;2020-12-26;10:34:42;3;5.629;14.546;16.688
19165ED7-212E-21C4-0428-030D4265475F;2020-12-27;09:57:42;4;4.063;16.239;18.135
19165ED7-212E-21C4-0428-030D4265475F;2020-12-28;06:37:50;4;3.099;15.773;18.642
19165ED7-212E-21C4-0428-030D4265475F;2020-12-29;09:47:48;4;5.665;13.767;17.810
19165ED7-212E-21C4-0428-030D4265475F;2020-12-30;16:30:52;4;4.833;11.156;18.297
19165ED7-212E-21C4-0428-030D4265475F;2020-12-31;10:48:31;3;4.540;11.684;15.898
19165ED7-212E-21C4-0428-030D4265475F;2021-01-01;12:21:34;3;3.677;15.966;18.608
19165ED7-212E-21C4-0428-030D4265475F;2021-01-02;13:50:50;4;4.463;11.065;18.305
19165ED7-212E-21C4-0428-030D4265475F;2021-01-03;09:50:24;4;3.097;14.899;18.755
19165ED7-212E-21C4-0428-030D4265475F;2021-01-04;16:38:43;4;6.332;17.847;15.581
19165ED7-212E-21C4-0428-030D4265475F;2021-01-05;07:01:07;3;5.334;9.043;17.642
19165ED7-212E-21C4-0428-030D4265475F;2021-01-06;11:19:00;3;3.781;9.051;15.635
19165ED7-212E-21C4-0428-030D4265475F;2021-01-07;07:54:30;3;7.748;9.474;17.214
19165ED7-212E-21C4-0428-030D4265475F;2021-01-08;12:45:26;4;7.255;14.469;16.967
19165ED7-212E-21C4-0428-030D4265475F;2021-01-09;10:48:46;3;3.190;16.948;17.046
19165ED7-212E-21C4-0428-030D4265475F;2021-01-10;17:32:58;4;4.050;14.632;17.250
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-01;13:12:36;4;6.893;15.999;16.794
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-02;06:24:05;4;6.650;9.861;18.048
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-03;14:02:31;3;7.158;15.939;18.876
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-04;17:05:57;4;6.553;17.826;16.469
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-05;17:30:05;4;6.406;17.232;16.933
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-06;06:45:58;4;3.981;16.627;15.093
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-07;14:06:26;4;3.813;13.313;15.135
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-08;09:59:10;3;7.164;9.619;16.973
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-09;12:20:25;4;3.706;10.852;15.692
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-10;06:30:06;3;6.161;15.288;17.371
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-11;11:40:19;4;3.157;13.460;17.615
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-12;14:29:50;4;6.431;10.029;17.498
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-13;15:26:42;4;4.461;11.293;18.059
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-14;17:32:45;4;4.604;9.047;17.688
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-15;08:40:37;3;5.954;10.903;18.696
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-16;07:33:17;4;5.318;13.743;17.095
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-17;16:08:36;4;7.805;16.617;16.383
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-18;10:11:21;4;7.344;14.298;18.100
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-19;16:55:08;4;6.894;17.680;17.628
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-20;13:25:45;3;3.413;14.600;17.080
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-21;07:47:15;3;4.037;9.359;18.890
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-22;09:11:04;3;6.283;11.668;15.510
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-23;07:17:11;4;7.214;10.959;16.570
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-24;15:35:08;4;5.831;11.078;17.757
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-25;06:19:35;4;4.355;17.588;15.138
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-26;17:42:21;4;3.905;14.339;17.746
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-27;16:25:00;4;3.463;10.807;17.076
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-28;17:37:37;4;3.079;12.265;17.925
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-29;17:50:19;3;3.865;10.832;18.005
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-30;09:45:25;4;3.006;14.610;16.958
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-01-31;17:11:16;4;6.808;15.200;15.774
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-01;10:20:54;3;5.150;15.089;17.997
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-02;12:19:05;4;4.463;14.798;16.096
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-03;15:45:33;4;7.039;11.569;18.243
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-04;09:10:36;4;6.339;16.070;15.286
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-05;15:40:31;4;7.638;9.004;16.983
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-06;15:29:46;3;7.294;17.656;17.620
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-07;17:02:05;4;5.913;10.667;18.889
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-08;07:05:30;4;6.328;15.329;15.033
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-09;07:35:44;4;5.791;14.555;16.077
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-10;08:35:51;3;6.001;13.073;17.294
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-11;16:39:13;4;5.286;9.820;18.303
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-12;17:35:09;3;4.868;16.907;18.669
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-13;11:51:47;4;7.504;11.330;16.235
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-14;12:55:24;4;6.191;12.697;18.601
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-15;13:06:51;4;3.431;13.879;17.386
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-16;08:58:34;4;7.742;14.251;18.828
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-17;14:27:13;3;3.365;17.866;18.083
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-18;09:23:57;3;3.434;10.933;18.935
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-19;09:37:22;3;3.077;10.754;15.082
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-20;15:11:45;3;4.363;15.889;15.503
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-21;12:54:44;3;6.303;11.183;15.751
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-22;06:27:31;4;4.785;17.711;18.227
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-23;07:34:49;4;6.091;16.073;18.104
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-24;16:59:46;4;4.558;16.481;18.206
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-25;10:17:38;3;7.964;9.921;17.084
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-26;15:14:01;4;7.635;15.867;15.788
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-27;10:14:04;4;3.580;13.490;17.422
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-28;08:51:05;3;5.592;15.909;16.188
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-02-29;09:16:24;4;3.536;14.629;16.407
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-01;13:43:25;3;4.115;14.149;16.271
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-02;08:36:15;4;5.049;10.531;18.749
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-03;13:19:06;4;7.116;12.863;15.669
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-04;09:13:59;4;3.987;16.691;18.060
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-05;16:05:40;3;5.046;12.094;16.211
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-06;10:58:18;3;7.596;15.732;18.786
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-07;15:04:01;3;4.765;16.931;18.407
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-08;06:38:28;3;4.246;17.762;15.793
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-09;14:35:46;3;6.495;12.766;15.551
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-10;06:16:19;4;3.488;9.662;18.109
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-11;17:32:48;3;7.384;17.495;15.974
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-12;12:33:02;3;5.893;14.136;17.561
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-13;10:17:33;3;7.315;11.547;17.019
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-14;10:21:20;4;7.404;10.704;15.678
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-15;10:53:06;3;4.496;17.737;17.432
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-16;06:22:06;4;3.478;14.356;15.255
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-17;06:24:18;3;3.459;9.338;16.141
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-18;06:40:55;3;4.084;11.464;18.891
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-19;08:32:44;4;3.983;12.836;16.338
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-20;07:38:09;4;5.478;12.892;18.309
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-21;11:53:38;4;6.737;16.408;16.996
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-22;10:27:20;4;4.016;14.123;18.882
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-23;11:32:03;4;7.186;16.778;17.981
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-24;17:36:01;3;5.949;17.056;16.138
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-25;07:06:27;4;6.284;14.618;17.122
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-26;17:09:38;3;4.578;14.529;15.345
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-27;13:46:36;4;3.815;9.396;18.125
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-28;09:13:10;4;3.301;11.979;17.891
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-29;07:59:03;3;7.325;14.501;17.215
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-30;14:10:32;4;6.282;15.501;18.348
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-03-31;17:24:54;3;6.288;9.974;16.777
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-01;11:34:20;3;5.133;9.460;17.794
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-02;17:37:55;3;5.441;17.052;17.210
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-03;07:43:50;4;5.764;13.325;15.881
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-04;17:52:27;4;7.494;15.752;17.759
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-05;13:16:42;3;5.714;10.074;17.999
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-06;14:25:37;4;7.623;9.643;17.098
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-07;17:17:29;3;4.447;10.010;16.400
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-08;14:03:34;4;6.586;13.549;16.778
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-09;13:14:58;4;5.299;9.687;16.697
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-10;13:07:00;3;6.210;15.577;16.128
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-11;15:11:27;3;7.192;10.009;18.883
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-12;15:36:27;4;6.366;11.236;16.343
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-13;16:39:29;4;3.259;13.955;15.454
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-14;16:12:57;4;5.873;9.910;17.312
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-15;16:47:27;3;5.686;13.317;15.759
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-16;10:04:01;3;7.681;15.504;17.509
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-17;10:28:14;4;7.937;13.671;16.872
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-18;15:43:20;3;4.086;9.497;15.082
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-19;13:02:00;4;4.394;10.969;18.296
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-20;07:06:39;3;5.821;9.699;16.344
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-21;10:27:46;4;5.359;11.071;16.165
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-22;12:13:35;3;7.027;13.431;15.670
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-23;07:47:46;4;6.166;11.783;17.844
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-24;15:05:41;3;3.826;16.824;16.572
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-25;14:58:25;3;4.694;16.387;16.028
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-26;15:38:22;4;4.975;10.997;17.347
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-27;08:37:07;3;3.936;9.292;17.702
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-28;06:53:04;4;3.018;9.117;17.474
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-29;09:58:41;4;3.967;10.534;17.603
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-04-30;15:25:52;4;5.244;15.180;16.878
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-01;09:36:32;4;4.157;9.684;16.831
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-02;07:28:46;3;6.034;12.343;16.204
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-03;10:06:25;3;5.474;10.140;16.130
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-04;11:01:30;3;6.253;15.418;17.850
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-05;06:06:25;4;6.580;17.914;18.173
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-06;15:03:22;4;7.294;9.558;18.110
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-07;17:18:52;4;4.356;12.028;15.976
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-08;14:53:50;4;3.783;17.589;18.424
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-09;12:08:44;4;4.990;17.113;16.778
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-10;08:34:35;3;4.615;10.222;16.245
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-11;12:55:47;4;4.776;14.566;16.611
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-12;08:04:11;4;4.329;17.175;17.008
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-13;09:48:14;4;7.887;15.870;18.773
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-14;06:21:13;4;3.080;10.746;15.831
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-15;06:33:49;4;7.790;14.512;16.006
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-16;16:29:21;4;3.223;17.983;15.951
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-17;16:35:55;4;6.552;13.960;17.807
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-18;14:41:15;3;3.889;12.640;15.433
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-19;06:08:06;4;7.907;10.512;16.025
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-20;14:43:20;3;7.061;12.991;18.027
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-21;13:16:19;3;6.557;11.697;15.786
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-22;12:23:25;4;7.051;10.074;16.083
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-23;14:27:42;3;3.736;9.713;16.952
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-24;09:09:20;4;4.897;16.417;18.992
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-25;07:44:52;3;5.914;14.090;15.337
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-26;12:29:43;4;4.847;15.044;18.843
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-27;13:25:16;3;5.926;13.965;15.190
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-28;11:52:49;4;5.926;10.661;15.139
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-29;12:11:25;4;6.665;17.399;17.241
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-30;10:33:26;3;3.498;14.788;17.737
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-05-31;16:11:09;4;3.666;11.688;17.717
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-01;08:34:32;4;4.863;16.321;15.900
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-02;08:20:26;4;6.109;10.841;16.847
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-03;17:40:57;3;4.897;13.683;18.454
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-04;17:19:41;4;5.287;13.583;16.316
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-05;11:56:57;3;4.535;10.347;18.623
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-06;12:20:36;3;3.259;10.313;15.022
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-07;08:01:11;3;7.524;9.632;18.111
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-08;07:25:41;3;7.502;13.253;15.356
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-09;07:36:55;3;6.500;9.294;15.527
1652E88E-FD4E-4301-BCC4-10BBC3128AB4;2020-06-10;10:01:47;4;7.914;11.064;17.804
